"","X","id","property_id","year_built","rooms_count","beds_count","baths_count","half_baths_count","full_baths_count","stories_count","units_count","buildings_count","total_size","basement_size","garage_size","architecture_type","exterior_wall_type","air_conditioning_type","basement_type","building_type","improvement_type","condition","construction_type","fireplace_count","fireplace_type","foundation_type","flooring_type","garage_type","heating_type","mobile_home","parking_spaces","parking_type","pool_type","quality","roof_type","roof_style_type","electricity_type","fuel_type","sewer_type","water_type","street_number","street_name","street_direction","street_suffix","unit_type","unit_number","address","city","state","zip","zoning","zoning_category","zoning_description","parcel_id","latitude","longitude","depth","width","size","acres","township","section","rental_property","view","location_description","land","improvement","total","exemption","tax_amount","tax_year","details","date","price","type","seller","transaction_id","document_year","sale_code"
"122",59766,59766,134924,1983,NA,3,2,0,2,NA,NA,NA,1750,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",212,"Newberg","","St","","","212 Newberg St","Bakersfield","CA",93314,"","Residential","SingleFamily","",35.352874,-119.153314,NA,NA,11273,0.2588,"",NA,NA,NA,"",NA,NA,181602,NA,NA,NA,NA,2016-05-20,259500,"","",NA,NA,NA
"123",59767,59767,134925,1986,NA,3,2,0,2,NA,NA,NA,1654,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",13604,"Brogan","","Ave","","","13604 Brogan Ave","Bakersfield","CA",93314,"","Residential","SingleFamily","",35.350005,-119.154097,NA,NA,11325,0.26,"",NA,NA,NA,"",NA,NA,155758,NA,NA,NA,NA,2016-07-27,249000,"","",NA,NA,NA
"125",59769,59769,134927,1986,NA,3,2,0,2,NA,NA,NA,1634,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",504,"Marylhurst","","St","","","504 Marylhurst St","Bakersfield","CA",93314,"","Residential","SingleFamily","",35.350217,-119.150193,NA,NA,11900,0.2732,"",NA,NA,NA,"",NA,NA,149050,NA,NA,NA,NA,2016-04-20,260000,"","",NA,NA,NA
"126",59770,59770,134928,1989,NA,4,2,0,2,NA,NA,NA,1869,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",13908,"San Lazaro","","Ave","","","13908 San Lazaro Ave","Bakersfield","CA",93314,"","Residential","SingleFamily","",35.350797,-119.156678,NA,NA,10018,0.23,"",NA,NA,NA,"",NA,NA,250000,NA,NA,NA,NA,2016-08-05,262000,"","",NA,NA,NA
"127",59771,59771,134929,1991,NA,3,2.5,1,2,NA,NA,NA,2148,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",13801,"Romero","","Ave","","","13801 Romero Ave","Bakersfield","CA",93314,"","Residential","SingleFamily","",35.34736,-119.155007,NA,NA,11958,0.2745,"",NA,NA,NA,"",NA,NA,187312,NA,NA,NA,NA,2016-06-15,251000,"","",NA,NA,NA
"128",59772,59772,134930,1988,NA,3,2,0,2,NA,NA,NA,1777,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",701,"La Paz","","Ct","","","701 La Paz Ct","Bakersfield","CA",93314,"","Residential","SingleFamily","",35.348671,-119.158564,NA,NA,NA,0,"",NA,NA,NA,"",NA,NA,247055,NA,NA,NA,NA,2016-03-10,234000,"","",NA,NA,NA
"129",59773,59773,134931,1986,NA,3,2,0,2,NA,NA,NA,1712,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",13201,"Seann","","Ct","","","13201 Seann Ct","Bakersfield","CA",93314,"","Residential","SingleFamily","",35.353448,-119.148537,NA,NA,NA,0,"",NA,NA,NA,"",NA,NA,200599,NA,NA,NA,NA,2016-04-01,250000,"","",NA,NA,NA
"131",59775,59775,134933,1986,NA,3,2,0,2,NA,NA,NA,1418,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",13108,"Amanda","","Ct","","","13108 Amanda Ct","Bakersfield","CA",93314,"","Residential","SingleFamily","",35.348917,-119.148394,NA,NA,10053,0.2308,"",NA,NA,NA,"",NA,NA,84212,NA,NA,NA,NA,2016-06-29,240000,"","",NA,NA,NA
"132",59776,59776,134934,1986,NA,3,NA,NA,NA,NA,NA,NA,1191,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",713,"Reed","","St","","","713 Reed St","Bakersfield","CA",93314,"","Residential","SingleFamily","",35.347936,-119.14973,NA,NA,NA,0,"",NA,NA,NA,"",NA,NA,144717,NA,NA,NA,NA,2016-04-22,220000,"","",NA,NA,NA
"133",59777,59777,134935,1986,NA,3,NA,NA,NA,NA,NA,NA,1410,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",701,"Reed","","St","","","701 Reed St","Bakersfield","CA",93314,"","Residential","SingleFamily","",35.348541,-119.149729,NA,NA,10003,0.2296,"",NA,NA,NA,"",NA,NA,224395,NA,NA,NA,NA,2016-05-12,187000,"","",NA,NA,NA
"136",68036,68036,143541,1941,NA,3,2,0,2,NA,NA,NA,1213,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",134,"Linda Vista","","Dr","","","134 Linda Vista Dr","Bakersfield","CA",93308,"","Residential","SingleFamily","",35.421589,-119.022729,NA,NA,NA,0,"",NA,NA,NA,"",NA,NA,124000,NA,NA,NA,NA,2016-03-29,119000,"","",NA,NA,NA
"138",68038,68038,143543,1938,NA,2,1,0,1,NA,NA,NA,964,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",135,"Justine","","St","","","135 Justine St","Bakersfield","CA",93308,"","Residential","SingleFamily","",35.420182,-119.022881,NA,NA,6000,0.1377,"",NA,NA,NA,"",NA,NA,76196,NA,NA,NA,NA,2016-05-13,78000,"","",NA,NA,NA
"140",68040,68040,143545,1938,NA,3,NA,NA,NA,NA,NA,NA,1189,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",115,"Justine","","St","","","115 Justine St","Bakersfield","CA",93308,"","Residential","SingleFamily","",35.420178,-119.022041,NA,NA,6098,0.14,"",NA,NA,NA,"",NA,NA,105930,NA,NA,NA,NA,2016-06-16,82000,"","",NA,NA,NA
"141",68041,68041,143546,1936,NA,3,1.5,1,1,NA,NA,NA,1381,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",501,"Washington","","Ave","","","501 Washington Ave","Bakersfield","CA",93308,"","Residential","SingleFamily","",35.415284,-119.030329,NA,NA,8603,0.1975,"",NA,NA,NA,"",NA,NA,48861,NA,NA,NA,NA,2016-02-17,114000,"","",NA,NA,NA
"142",68042,68042,143547,1938,NA,2,1,0,1,NA,NA,NA,764,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",320,"El Tejon","","Ave","","","320 El Tejon Ave","Bakersfield","CA",93308,"","Residential","SingleFamily","",35.41845,-119.027624,NA,NA,5161,0.1185,"",NA,NA,NA,"",NA,NA,82000,NA,NA,NA,NA,2016-07-05,82000,"","",NA,NA,NA
"143",68043,68043,143548,1939,NA,2,1,0,1,NA,NA,NA,900,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",321,"El Tejon","","Ave","","","321 El Tejon Ave","Bakersfield","CA",93308,"","Residential","SingleFamily","",35.417956,-119.027618,NA,NA,6786,0.1558,"",NA,NA,NA,"",NA,NA,70391,NA,NA,NA,NA,2016-07-29,105000,"","",NA,NA,NA
"144",68044,68044,143549,1946,NA,2,2,0,2,NA,NA,NA,1212,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",206,"Minner","","Ave","","","206 Minner Ave","Bakersfield","CA",93308,"","Residential","SingleFamily","",35.419154,-119.024199,NA,NA,5227,0.12,"",NA,NA,NA,"",NA,NA,106587,NA,NA,NA,NA,2016-05-27,124000,"","",NA,NA,NA
"147",68047,68047,143552,1936,NA,3,1,0,1,NA,NA,NA,1028,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",309,"Woodrow","","Ave","","","309 Woodrow Ave","Bakersfield","CA",93308,"","Residential","SingleFamily","",35.416162,-119.02633,NA,NA,5227,0.12,"",NA,NA,NA,"",NA,NA,32190,NA,NA,NA,NA,2016-07-21,125000,"","",NA,NA,NA
"148",68048,68048,143553,1965,NA,2,1,0,1,NA,NA,NA,864,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",212,"Woodrow","","Ave","","","212 Woodrow Ave","Bakersfield","CA",93308,"","Residential","SingleFamily","",35.416686,-119.024388,NA,NA,NA,0,"",NA,NA,NA,"",NA,NA,51550,NA,NA,NA,NA,2016-05-23,90000,"","",NA,NA,NA
"150",68050,68050,143555,1982,NA,2,NA,NA,NA,NA,NA,NA,1144,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",424,"Washington","","Ave","","","424 Washington Ave","Bakersfield","CA",93308,"","Residential","SingleFamily","",35.415791,-119.029571,NA,NA,6969,0.16,"",NA,NA,NA,"",NA,NA,101000,NA,NA,NA,NA,2016-08-31,112500,"","",NA,NA,NA
"153",68053,68053,143558,1921,NA,2,2,0,2,NA,NA,NA,1056,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",304,"Decatur","","St","","","304 Decatur St","Bakersfield","CA",93308,"","Residential","SingleFamily","",35.413952,-119.026407,NA,NA,5859,0.1345,"",NA,NA,NA,"",NA,NA,46000,NA,NA,NA,NA,2016-03-25,78000,"","",NA,NA,NA
"154",68054,68054,143559,1952,NA,3,2,0,2,NA,NA,NA,1262,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",338,"Warren","","Ave","","","338 Warren Ave","Bakersfield","CA",93308,"","Residential","SingleFamily","",35.412598,-119.028995,NA,NA,6153,0.1413,"",NA,NA,NA,"",NA,NA,59694,NA,NA,NA,NA,2016-06-17,84000,"","",NA,NA,NA
"155",68055,68055,143560,1921,NA,3,1,0,1,NA,NA,NA,1274,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",113,"Warren","","Ave","","","113 Warren Ave","Bakersfield","CA",93308,"","Residential","SingleFamily","",35.41205,-119.022456,NA,NA,6403,0.147,"",NA,NA,NA,"",NA,NA,69287,NA,NA,NA,NA,2016-08-18,125000,"","",NA,NA,NA
"157",68057,68057,143562,1935,NA,2,1,0,1,NA,NA,NA,1089,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",200,"Harding","","Ave","","","200 Harding Ave","Bakersfield","CA",93308,"","Residential","SingleFamily","",35.411648,-119.023494,NA,NA,6098,0.14,"",NA,NA,NA,"",NA,NA,69806,NA,NA,NA,NA,2016-01-08,84000,"","",NA,NA,NA
"158",68058,68058,143563,1929,NA,2,1,0,1,NA,NA,NA,952,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",207,"Harding","","Ave","","","207 Harding Ave","Bakersfield","CA",93308,"","Residential","SingleFamily","",35.411131,-119.023993,NA,NA,NA,0,"",NA,NA,NA,"",NA,NA,70000,NA,NA,NA,NA,2016-06-28,95000,"","",NA,NA,NA
"160",68060,68060,143565,1940,NA,3,1,0,1,NA,NA,NA,1008,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",315,"Locust","","St","","","315 Locust St","Bakersfield","CA",93308,"","Residential","SingleFamily","",35.409503,-119.029187,NA,NA,6990,0.1605,"",NA,NA,NA,"",NA,NA,79473,NA,NA,NA,NA,2016-05-06,95000,"","",NA,NA,NA
"164",68068,68068,143573,1940,NA,2,1,0,1,NA,NA,NA,955,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",1605,"Haldon","","St","","","1605 Haldon St","Bakersfield","CA",93308,"","Residential","SingleFamily","",35.420883,-119.027048,NA,NA,6969,0.16,"",NA,NA,NA,"",NA,NA,82000,NA,NA,NA,NA,2016-01-20,126000,"","",NA,NA,NA
"166",68070,68070,143575,1938,NA,2,1,0,1,NA,NA,NA,672,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",704,"Washington","","Ave","","","704 Washington Ave","Bakersfield","CA",93308,"","Residential","SingleFamily","",35.415752,-119.034961,NA,NA,6333,0.1454,"",NA,NA,NA,"",NA,NA,43893,NA,NA,NA,NA,2016-04-20,68500,"","",NA,NA,NA
"168",68072,68072,143577,1957,NA,3,1,0,1,NA,NA,NA,977,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",1302,"Monache","","Dr","","","1302 Monache Dr","Bakersfield","CA",93308,"","Residential","SingleFamily","",35.41851,-119.033056,NA,NA,6272,0.144,"",NA,NA,NA,"",NA,NA,75000,NA,NA,NA,NA,2016-06-06,90000,"","",NA,NA,NA
"169",68073,68073,143578,1936,NA,2,1,0,1,NA,NA,NA,926,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",1301,"Shasta","","St","","","1301 Shasta St","Bakersfield","CA",93308,"","Residential","SingleFamily","",35.418379,-119.031461,NA,NA,NA,0,"",NA,NA,NA,"",NA,NA,46000,NA,NA,NA,NA,2016-05-09,56000,"","",NA,NA,NA
"171",68075,68075,143580,1937,NA,2,1,0,1,NA,NA,NA,669,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",610,"Wilson","","Ave","","","610 Wilson Ave","Bakersfield","CA",93308,"","Residential","SingleFamily","",35.417564,-119.033282,NA,NA,6220,0.1428,"",NA,NA,NA,"",NA,NA,38661,NA,NA,NA,NA,2016-04-20,56000,"","",NA,NA,NA
"172",68076,68076,143581,1940,NA,2,2,0,2,NA,NA,NA,752,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",512,"Wilson","","Ave","","","512 Wilson Ave","Bakersfield","CA",93308,"","Residential","SingleFamily","",35.417573,-119.031225,NA,NA,6307,0.1448,"",NA,NA,NA,"",NA,NA,70000,NA,NA,NA,NA,2016-01-07,74600,"","",NA,NA,NA
"174",68078,68078,143583,1920,NA,3,2,0,2,NA,NA,NA,1141,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",523,"Wilson","","Ave","","","523 Wilson Ave","Bakersfield","CA",93308,"","Residential","SingleFamily","",35.417066,-119.032059,NA,NA,NA,0,"",NA,NA,NA,"",NA,NA,57000,NA,NA,NA,NA,2016-04-13,135000,"","",NA,NA,NA
"175",68079,68079,143584,1950,NA,3,1,0,1,NA,NA,NA,1115,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",510,"Woodrow","","Ave","","","510 Woodrow Ave","Bakersfield","CA",93308,"","Residential","SingleFamily","",35.416671,-119.031048,NA,NA,6490,0.149,"",NA,NA,NA,"",NA,NA,51166,NA,NA,NA,NA,2016-04-14,110000,"","",NA,NA,NA
"176",68080,68080,143585,1948,NA,2,1,0,1,NA,NA,NA,702,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",506,"1 2 woodrow","","Ave","","","506 1/2 Woodrow Ave","Bakersfield","CA",93308,"","Residential","SingleFamily","",35.416672,-119.030715,NA,NA,NA,0,"",NA,NA,NA,"",NA,NA,55421,NA,NA,NA,NA,2016-09-02,60000,"","",NA,NA,NA
"177",68081,68081,143586,1935,NA,2,1,0,1,NA,NA,NA,848,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",613,"Woodrow","","Ave","","","613 Woodrow Ave","Bakersfield","CA",93308,"","Residential","SingleFamily","",35.416155,-119.033427,NA,NA,6098,0.14,"",NA,NA,NA,"",NA,NA,60759,NA,NA,NA,NA,2016-05-26,103950,"","",NA,NA,NA
"179",68083,68083,143588,1955,NA,3,1.5,1,1,NA,NA,NA,1396,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",606,"Lincoln","","Ave","","","606 Lincoln Ave","Bakersfield","CA",93308,"","Residential","SingleFamily","",35.414863,-119.032921,NA,NA,NA,0,"",NA,NA,NA,"",NA,NA,52625,NA,NA,NA,NA,2016-03-11,136000,"","",NA,NA,NA
"180",68084,68084,143589,1931,NA,3,1,0,1,NA,NA,NA,1882,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",617,"Decatur","","St","","","617 Decatur St","Bakersfield","CA",93308,"","Residential","SingleFamily","",35.413358,-119.033979,NA,NA,11571,0.2656,"",NA,NA,NA,"",NA,NA,92000,NA,NA,NA,NA,2016-03-08,129000,"","",NA,NA,NA
"182",69354,69354,144901,2004,NA,3,2,0,2,NA,NA,NA,1348,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",1101,"Dawn","","St","","","1101 Dawn St","Bakersfield","CA",93307,"","Residential","SingleFamily","",35.344702,-119.007213,NA,NA,6015,0.1381,"",NA,NA,NA,"",NA,NA,137000,NA,NA,NA,NA,2016-07-14,151000,"","",NA,NA,NA
"183",69355,69355,144902,1954,NA,3,2,0,2,NA,NA,NA,1207,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",1111,"Dawn","","St","","","1111 Dawn St","Bakersfield","CA",93307,"","Residential","SingleFamily","",35.344567,-119.007212,NA,NA,5932,0.1362,"",NA,NA,NA,"",NA,NA,65840,NA,NA,NA,NA,2016-02-24,142000,"","",NA,NA,NA
"185",69357,69357,144904,1955,NA,3,NA,NA,NA,NA,NA,NA,1107,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",2608,"Dore","","Dr","","","2608 Dore Dr","Bakersfield","CA",93304,"","Residential","SingleFamily","",35.331019,-119.009032,NA,NA,NA,0,"",NA,NA,NA,"",NA,NA,58144,NA,NA,NA,NA,2016-06-28,135000,"","",NA,NA,NA
"188",69360,69360,144907,1979,NA,3,2,0,2,NA,NA,NA,1228,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",904,"Lawson","","Rd","","","904 Lawson Rd","Bakersfield","CA",93307,"","Residential","SingleFamily","",35.337905,-119.012227,NA,NA,6751,0.155,"",NA,NA,NA,"",NA,NA,113000,NA,NA,NA,NA,2016-05-28,96500,"","",NA,NA,NA
"189",69361,69361,144908,1960,NA,3,1,0,1,NA,NA,NA,1066,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",808,"Vine","","Dr","","","808 Vine Dr","Bakersfield","CA",93307,"","Residential","SingleFamily","",35.338678,-119.011231,NA,NA,6250,0.1435,"",NA,NA,NA,"",NA,NA,55328,NA,NA,NA,NA,2016-01-07,103500,"","",NA,NA,NA
"190",69362,69362,144909,2015,NA,3,2,0,2,NA,NA,NA,1200,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",617,"Vine","","Dr","","","617 Vine Dr","Bakersfield","CA",93307,"","Residential","SingleFamily","",35.338217,-119.009435,NA,NA,NA,0,"",NA,NA,NA,"",NA,NA,91218,NA,NA,NA,NA,2016-08-16,141000,"","",NA,NA,NA
"192",69364,69364,144911,1946,NA,4,NA,NA,NA,NA,NA,NA,1352,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",500,"Vine","","Dr","","","500 Vine Dr","Bakersfield","CA",93307,"","Residential","SingleFamily","",35.338655,-119.007611,NA,NA,NA,0,"",NA,NA,NA,"",NA,NA,27176,NA,NA,NA,NA,2016-06-27,140000,"","",NA,NA,NA
"193",69365,69365,144912,1977,NA,4,1,0,1,NA,NA,NA,988,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",811,"1 2 southgate","","Dr","","","811 1/2 Southgate Dr","Bakersfield","CA",93307,"","Residential","SingleFamily","",35.335237,-119.010947,NA,NA,NA,0,"",NA,NA,NA,"",NA,NA,102026,NA,NA,NA,NA,2016-01-14,149000,"","",NA,NA,NA
"194",69366,69366,144913,1944,NA,2,NA,NA,NA,NA,NA,NA,584,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",415,"Rios","","St","","","415 Rios St","Bakersfield","CA",93307,"","Residential","SingleFamily","",35.333602,-119.00789,NA,NA,NA,0,"",NA,NA,NA,"",NA,NA,10744,NA,NA,NA,NA,2016-06-29,150000,"","",NA,NA,NA
"195",69367,69367,144914,1983,NA,2,NA,NA,NA,NA,NA,NA,956,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",37,"King","S","St","","","37 S King St","Bakersfield","CA",93307,"","Residential","SingleFamily","",35.355312,-118.993831,NA,NA,6534,0.15,"",NA,NA,NA,"",NA,NA,58628,NA,NA,NA,NA,2016-07-26,80000,"","",NA,NA,NA
"196",69368,69368,144915,2003,NA,3,NA,NA,NA,NA,NA,NA,1364,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",10,"Augusta","","St","","","10 Augusta St","Bakersfield","CA",93307,"","Residential","SingleFamily","",35.354633,-118.992224,NA,NA,6098,0.14,"",NA,NA,NA,"",NA,NA,105000,NA,NA,NA,NA,2016-07-11,52000,"","",NA,NA,NA
"197",69369,69369,144916,1931,NA,2,1,0,1,NA,NA,NA,616,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",101,"Kincaid","","St","","","101 Kincaid St","Bakersfield","CA",93307,"","Residential","SingleFamily","",35.355896,-118.992708,NA,NA,6268,0.1439,"",NA,NA,NA,"",NA,NA,24954,NA,NA,NA,NA,2016-03-29,72000,"","",NA,NA,NA
"198",69370,69370,144917,1954,NA,2,1,0,1,NA,NA,NA,795,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",200,"Augusta","","St","","","200 Augusta St","Bakersfield","CA",93307,"","Residential","SingleFamily","",35.357715,-118.992215,NA,NA,6000,0.1377,"",NA,NA,NA,"",NA,NA,40000,NA,NA,NA,NA,2016-07-12,47000,"","",NA,NA,NA
"199",69371,69371,144918,1981,NA,4,2,0,2,NA,NA,NA,1258,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",131,"Augusta","","St","","","131 Augusta St","Bakersfield","CA",93307,"","Residential","SingleFamily","",35.357003,-118.991596,NA,NA,6271,0.144,"",NA,NA,NA,"",NA,NA,38103,NA,NA,NA,NA,2016-02-02,127000,"","",NA,NA,NA
"200",69372,69372,144919,1987,NA,4,2,0,2,NA,NA,NA,1206,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",30,"Owens","S","St","","","30 S Owens St","Bakersfield","CA",93307,"","Residential","SingleFamily","",35.355189,-118.991114,NA,NA,6098,0.14,"",NA,NA,NA,"",NA,NA,51166,NA,NA,NA,NA,2016-07-13,123000,"","",NA,NA,NA
"201",69373,69373,144920,1996,NA,3,2,0,2,NA,NA,NA,1080,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",116,"Tyree Toliver","","St","","","116 Tyree Toliver St","Bakersfield","CA",93307,"","Residential","SingleFamily","",35.356466,-118.988893,NA,NA,NA,0,"",NA,NA,NA,"",NA,NA,90643,NA,NA,NA,NA,2016-03-02,125000,"","",NA,NA,NA
"202",69374,69374,144921,1954,NA,3,1,0,1,NA,NA,NA,1118,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",1205,"Texas","","St","","","1205 Texas St","Bakersfield","CA",93307,"","Residential","SingleFamily","",35.357426,-118.989378,NA,NA,6268,0.1439,"",NA,NA,NA,"",NA,NA,34283,NA,NA,NA,NA,2016-04-27,80000,"","",NA,NA,NA
"204",69376,69376,144923,1972,NA,2,1,0,1,NA,NA,NA,664,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",221,"Bliss","","St","","","221 Bliss St","Bakersfield","CA",93307,"","Residential","SingleFamily","",35.358547,-118.999242,NA,NA,NA,0,"",NA,NA,NA,"",NA,NA,28840,NA,NA,NA,NA,2016-02-17,50000,"","",NA,NA,NA
"205",69377,69377,144924,1936,NA,2,1,0,1,NA,NA,NA,980,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",312,"Wilson","","Rd","","","312 Wilson Rd","Bakersfield","CA",93307,"","Residential","SingleFamily","",35.332407,-119.007693,NA,NA,7174,0.1647,"",NA,NA,NA,"",NA,NA,41571,NA,NA,NA,NA,2016-02-10,90000,"","",NA,NA,NA
"206",69378,69378,144925,1942,NA,4,NA,NA,NA,NA,NA,NA,1228,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",208,"Ethrum","","Ave","","","208 Ethrum Ave","Bakersfield","CA",93307,"","Residential","SingleFamily","",35.333252,-119.005006,NA,NA,NA,0,"",NA,NA,NA,"",NA,NA,86000,NA,NA,NA,NA,2016-01-13,125000,"","",NA,NA,NA
"208",72222,72222,147922,2005,NA,3,2,0,2,NA,NA,NA,1484,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",221,"Vivian","","Ln","","","221 Vivian Ln","Bakersfield","CA",93308,"","Residential","Mobile","",35.407074,-119.03768,NA,NA,NA,0,"",NA,NA,NA,"",NA,NA,44500,NA,NA,NA,NA,2016-06-07,59000,"","",NA,NA,NA
