"","X","id","property_id","year_built","rooms_count","beds_count","baths_count","half_baths_count","full_baths_count","stories_count","units_count","buildings_count","total_size","basement_size","garage_size","architecture_type","exterior_wall_type","air_conditioning_type","basement_type","building_type","improvement_type","condition","construction_type","fireplace_count","fireplace_type","foundation_type","flooring_type","garage_type","heating_type","mobile_home","parking_spaces","parking_type","pool_type","quality","roof_type","roof_style_type","electricity_type","fuel_type","sewer_type","water_type","street_number","street_name","street_direction","street_suffix","unit_type","unit_number","address","city","state","zip","zoning","zoning_category","zoning_description","parcel_id","latitude","longitude","depth","width","size","acres","township","section","rental_property","view","location_description","land","improvement","total","exemption","tax_amount","tax_year","details","date","price","type","seller","transaction_id","document_year","sale_code"
"4222",493256,493256,585664,1978,NA,3,2.5,1,2,NA,NA,NA,2390,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",7614,"Miller Glen","","Ln","","","7614 Miller Glen Ln","Houston","TX",77072,"","Residential","SingleFamily","",29.694099,-95.610177,NA,NA,5749,0.132,"",NA,NA,NA,"",NA,NA,131454,NA,NA,NA,NA,2016-01-28,185000,"","",NA,NA,NA
"4263",497756,497756,590344,1958,NA,3,1.5,1,1,NA,NA,NA,1426,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",6521,"Reamer","","St","","","6521 Reamer St","Houston","TX",77074,"","Residential","SingleFamily","",29.679968,-95.506588,NA,NA,6825,0.1567,"",NA,NA,NA,"",NA,NA,109720,NA,NA,NA,NA,2016-07-06,90000,"","",NA,NA,NA
"4276",497770,497770,590362,2006,NA,4,2.5,1,2,NA,NA,NA,2132,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",12319,"Gershwin Oak","","St","","","12319 Gershwin Oak St","Houston","TX",77089,"","Residential","SingleFamily","",29.583921,-95.19448,NA,NA,5250,0.1205,"",NA,NA,NA,"",NA,NA,178833,NA,NA,NA,NA,2016-09-23,205000,"","",NA,NA,NA
"4278",497772,497772,590364,2006,NA,3,2,0,2,NA,NA,NA,1488,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",12318,"Carmel Dale","","Ln","","","12318 Carmel Dale Ln","Houston","TX",77089,"","Residential","SingleFamily","",29.58316,-95.195465,NA,NA,5797,0.1331,"",NA,NA,NA,"",NA,NA,155494,NA,NA,NA,NA,2016-08-15,176000,"","",NA,NA,NA
"4282",498028,498028,590626,2002,NA,3,2,0,2,NA,NA,NA,1921,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",8630,"Fringewood","","Dr","","","8630 Fringewood Dr","Houston","TX",77028,"","Residential","SingleFamily","",29.845831,-95.265238,NA,NA,7200,0.1653,"",NA,NA,NA,"",NA,NA,103894,NA,NA,NA,NA,2016-05-06,110000,"","",NA,NA,NA
"4288",499034,499034,591656,1970,NA,4,2,0,2,NA,NA,NA,2500,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",10427,"Kirkshire","","Dr","","","10427 Kirkshire Dr","Houston","TX",77089,"","Residential","SingleFamily","",29.60834,-95.222894,NA,NA,7283,0.1672,"",NA,NA,NA,"",NA,NA,137044,NA,NA,NA,NA,2016-05-20,90000,"","",NA,NA,NA
"4291",499037,499037,591659,1960,NA,3,2,0,2,NA,NA,NA,986,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",10110,"Southport","","Dr","","","10110 Southport Dr","Houston","TX",77089,"","Residential","SingleFamily","",29.609976,-95.232052,NA,NA,12480,0.2865,"",NA,NA,NA,"",NA,NA,68538,NA,NA,NA,NA,2016-09-12,130000,"","",NA,NA,NA
"4295",499041,499041,591663,1962,NA,5,3,0,3,NA,NA,NA,2450,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",10918,"Twig","","Dr","","","10918 Twig Dr","Houston","TX",77089,"","Residential","SingleFamily","",29.606525,-95.233138,NA,NA,7320,0.168,"",NA,NA,NA,"",NA,NA,115655,NA,NA,NA,NA,2016-04-19,115000,"","",NA,NA,NA
"4301",499047,499047,591669,1970,NA,3,2,0,2,NA,NA,NA,1755,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",11518,"Kirkvalley","","Dr","","","11518 Kirkvalley Dr","Houston","TX",77089,"","Residential","SingleFamily","",29.602262,-95.22939,NA,NA,7148,0.1641,"",NA,NA,NA,"",NA,NA,117095,NA,NA,NA,NA,2016-07-01,150000,"","",NA,NA,NA
"4310",506454,506454,599358,1976,NA,2,2,0,2,NA,NA,NA,1200,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",12817,"High Star","","Dr","","","12817 High Star Dr","Houston","TX",77072,"","Residential","Townhouse","",29.709407,-95.608994,NA,NA,1999,0.0459,"",NA,NA,NA,"",NA,NA,57953,NA,NA,NA,NA,2016-05-09,82000,"","",NA,NA,NA
"4318",506462,506462,599366,1977,NA,3,2,0,2,NA,NA,NA,1532,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",6607,"Westwick","","Dr","","","6607 Westwick Dr","Houston","TX",77072,"","Residential","Townhouse","",29.706771,-95.609505,NA,NA,2578,0.0592,"",NA,NA,NA,"",NA,NA,69962,NA,NA,NA,NA,2016-05-20,98000,"","",NA,NA,NA
"4321",506465,506465,599369,1979,NA,2,1.5,1,1,NA,NA,NA,1122,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",7081,"Greenway Chase","","St","","","7081 Greenway Chase St","Houston","TX",77072,"","Residential","Townhouse","",29.699684,-95.609772,NA,NA,NA,0,"",NA,NA,NA,"",NA,NA,66864,NA,NA,NA,NA,2016-06-02,76000,"","",NA,NA,NA
"4324",506468,506468,599372,1979,NA,2,2.5,1,2,NA,NA,NA,1401,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",13019,"Leader","","St","","","13019 Leader St","Houston","TX",77072,"","Residential","Townhouse","",29.70072,-95.610737,NA,NA,1616,0.0371,"",NA,NA,NA,"",NA,NA,76392,NA,NA,NA,NA,2016-06-13,88000,"","",NA,NA,NA
"4337",506682,506682,599598,1972,NA,3,2,0,2,NA,NA,NA,1862,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",9306,"Kristin","","Dr","","","9306 Kristin Dr","Houston","TX",77031,"","Residential","SingleFamily","",29.665405,-95.541341,NA,NA,7148,0.1641,"",NA,NA,NA,"",NA,NA,131540,NA,NA,NA,NA,2016-04-14,141000,"","",NA,NA,NA
"4358",507231,507231,600157,1985,NA,4,2.5,1,2,NA,NA,NA,2514,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",8338,"Misty Trail","","Dr","","","8338 Misty Trail Dr","Houston","TX",77095,"","Residential","SingleFamily","",29.902518,-95.651567,NA,NA,6899,0.1584,"",NA,NA,NA,"",NA,NA,184265,NA,NA,NA,NA,2016-06-16,197000,"","",NA,NA,NA
"4362",507235,507235,600161,1989,NA,3,2.5,1,2,NA,NA,NA,2462,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",7906,"Millbrook","","Dr","","","7906 Millbrook Dr","Houston","TX",77095,"","Residential","SingleFamily","",29.899052,-95.657057,NA,NA,6599,0.1515,"",NA,NA,NA,"",NA,NA,198965,NA,NA,NA,NA,2016-07-28,187500,"","",NA,NA,NA
"4371",507244,507244,600170,1986,NA,3,2,0,2,NA,NA,NA,1714,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",16319,"Salinas","","Ln","","","16319 Salinas Ln","Houston","TX",77095,"","Residential","SingleFamily","",29.896776,-95.659693,NA,NA,5684,0.1305,"",NA,NA,NA,"",NA,NA,120000,NA,NA,NA,NA,2016-03-16,165000,"","",NA,NA,NA
"4376",509898,509898,602921,2007,5,2,3,0,3,0,NA,1,1681,NA,460,"","Frame Concrete Block/brick","Central",NA,"Single Family","","Average","",NA,"","Slab",NA,"Attached Frame","Central",NA,NA,"Attached Frame Garage","","Good",NA,NA,"","","","",4124,"Dickson","","St","","","4124 Dickson St","Houston","TX",77007,"","Residential","Single Family Residence / Townhouse","128-073-001-0009",29.76551,-95.40246,NA,NA,1820,0.0418,"",NA,NA,NA,"",138684,267374,406058,NA,10294,2015,NA,2016-01-14,380000,"Grant Deed","MCLOUD BONNY J",NA,NA,NA
"4380",509902,509902,602925,1993,NA,2,2,0,2,NA,NA,NA,1006,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",3231,"Allen","","Pkwy","Apt","1216","3231 Allen Pkwy APT 1216","Houston","TX",77019,"","Residential","SingleFamily","",29.760152,-95.399878,NA,NA,NA,0,"",NA,NA,NA,"",NA,NA,200000,NA,NA,NA,NA,2016-08-02,255000,"","",NA,NA,NA
"4390",511076,511076,604130,1965,NA,4,2,0,2,NA,NA,NA,2562,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",5918,"Rutherglenn","","Dr","","","5918 Rutherglenn Dr","Houston","TX",77096,"","Residential","SingleFamily","",29.672933,-95.493749,NA,NA,8398,0.1928,"",NA,NA,NA,"",NA,NA,302023,NA,NA,NA,NA,2016-03-20,365000,"","",NA,NA,NA
"4393",511079,511079,604133,1965,NA,3,2.5,1,2,NA,NA,NA,2148,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",6203,"Rutherglenn","","Dr","","","6203 Rutherglenn Dr","Houston","TX",77096,"","Residential","SingleFamily","",29.672361,-95.500093,NA,NA,8280,0.1901,"",NA,NA,NA,"",NA,NA,370068,NA,NA,NA,NA,2016-02-22,332213,"","",NA,NA,NA
"4413",514154,514154,607308,2006,NA,3,3.5,1,3,NA,NA,NA,2519,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",1600,"Driscoll","","St","","","1600 Driscoll St","Houston","TX",77019,"","Residential","SingleFamily","",29.75147,-95.406559,NA,NA,2025,0.0465,"",NA,NA,NA,"",NA,NA,603616,NA,NA,NA,NA,2016-06-24,599900,"","",NA,NA,NA
"4420",515014,515014,608202,1950,6,2,4,0,4,1,NA,1,1846,NA,NA,"Traditional","Brick Veneer","Central",NA,"Single Family","","Fair","",NA,"","Slab",NA,"Carport","Central",NA,NA,"Carport","","Average",NA,NA,"Available","Gas","Public","Public",2253,"Southgate","","Blvd","","","2253 Southgate Blvd","Houston","TX",77030,"","Residential","Single Family Residence / Townhouse","064-101-025-0002",29.70904,-95.41224,NA,NA,6900,0.1584,"",NA,NA,NA,"Neighborhood",442200,17479,459679,NA,11654,2015,NA,2016-01-20,5e+05,"Grant Deed","SOONG SAM H & SHELLEY B",NA,NA,NA
"4435",515047,515047,608235,1959,NA,2,2,0,2,NA,NA,NA,1744,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",2052,"Addison","","Rd","","","2052 Addison Rd","Houston","TX",77030,"","Residential","SingleFamily","",29.711242,-95.407021,NA,NA,6098,0.14,"",NA,NA,NA,"",NA,NA,491268,NA,NA,NA,NA,2016-04-20,615000,"","",NA,NA,NA
"4437",515049,515049,608237,1953,NA,3,2,0,2,NA,NA,NA,2536,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",2226,"Mcclendon","","St","","","2226 Mcclendon St","Houston","TX",77030,"","Residential","SingleFamily","",29.708694,-95.411366,NA,NA,11839,0.2718,"",NA,NA,NA,"",NA,NA,806736,NA,NA,NA,NA,2016-07-06,875000,"","",NA,NA,NA
"4455",515404,515404,608603,1954,NA,3,1,0,1,NA,NA,NA,1666,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",12001,"Palmfree","","St","","","12001 Palmfree St","Houston","TX",77034,"","Residential","SingleFamily","",29.625486,-95.211234,NA,NA,7801,0.1791,"",NA,NA,NA,"",NA,NA,73196,NA,NA,NA,NA,2016-03-02,101432,"","",NA,NA,NA
"4474",515423,515423,608622,2004,NA,3,2,0,2,NA,NA,NA,1570,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",11815,"Tierra Palms","","Ct","","","11815 Tierra Palms Ct","Houston","TX",77034,"","Residential","SingleFamily","",29.625869,-95.213518,NA,NA,5523,0.1268,"",NA,NA,NA,"",NA,NA,120588,NA,NA,NA,NA,2016-03-07,122550,"","",NA,NA,NA
"4476",515425,515425,608624,2004,NA,4,2.5,1,2,NA,NA,NA,1910,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",11922,"Tierra Palms","","Ct","","","11922 Tierra Palms Ct","Houston","TX",77034,"","Residential","SingleFamily","",29.625494,-95.211884,NA,NA,10406,0.2389,"",NA,NA,NA,"",NA,NA,140804,NA,NA,NA,NA,2016-08-19,161500,"","",NA,NA,NA
"4490",518708,518708,612036,1962,NA,1,1.5,1,1,NA,NA,NA,924,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",7047,"Bissonnet","","St","Apt","40","7047 Bissonnet St APT 40","Houston","TX",77074,"","Residential","Condominium","",29.686967,-95.506683,NA,NA,NA,0,"",NA,NA,NA,"",NA,NA,23596,NA,NA,NA,NA,2016-03-11,65000,"","",NA,NA,NA
"4491",518709,518709,612037,1966,NA,1,1,0,1,NA,NA,NA,650,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",7714,"Renwick","","Dr","#","87","7714 Renwick Dr # 87","Houston","TX",77081,"","Residential","Condominium","",29.695246,-95.485481,NA,NA,NA,0,"",NA,NA,NA,"",NA,NA,32701,NA,NA,NA,NA,2016-09-27,38000,"","",NA,NA,NA
"4492",518710,518710,612038,1983,NA,2,2,0,2,NA,NA,NA,1035,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",7967,"Airport","W","Blvd","","","7967 W Airport Blvd","Houston","TX",77071,"","Residential","Condominium","",29.641687,-95.517464,NA,NA,NA,0,"",NA,NA,NA,"",NA,NA,45279,NA,NA,NA,NA,2016-03-08,65000,"","",NA,NA,NA
"4509",518727,518727,612055,1983,NA,2,1.5,1,1,NA,NA,NA,1120,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",8637,"Victorian Village","","Dr","#","8637","8637 Victorian Village Dr # 8637","Houston","TX",77071,"","Residential","Condominium","",29.638875,-95.531247,NA,NA,NA,0,"",NA,NA,NA,"",NA,NA,24800,NA,NA,NA,NA,2016-10-17,45000,"","",NA,NA,NA
"4548",525887,525887,619474,1940,NA,3,1,0,1,NA,NA,NA,1080,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",8037,"Betty Boop","","St","","","8037 Betty Boop St","Houston","TX",77028,"","Residential","SingleFamily","",29.824157,-95.27869,NA,NA,5248,0.1205,"",NA,NA,NA,"",NA,NA,24500,NA,NA,NA,NA,2016-09-15,38000,"","",NA,NA,NA
"4560",526282,526282,619893,1952,NA,3,1,0,1,NA,NA,NA,890,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",5507,"Flamingo","","Dr","","","5507 Flamingo Dr","Houston","TX",77033,"","Residential","SingleFamily","",29.660926,-95.341198,NA,NA,6272,0.144,"",NA,NA,NA,"",NA,NA,40967,NA,NA,NA,NA,2016-05-27,59000,"","",NA,NA,NA
"4561",526283,526283,619894,1952,NA,3,1,0,1,NA,NA,NA,1330,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",5515,"Flamingo","","Dr","","","5515 Flamingo Dr","Houston","TX",77033,"","Residential","SingleFamily","",29.66095,-95.340819,NA,NA,8568,0.1967,"",NA,NA,NA,"",NA,NA,46057,NA,NA,NA,NA,2016-01-20,54000,"","",NA,NA,NA
"4566",526288,526288,619899,1948,NA,4,2,0,2,NA,NA,NA,1400,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",5411,"Belneath","","St","","","5411 Belneath St","Houston","TX",77033,"","Residential","SingleFamily","",29.662886,-95.343059,NA,NA,6534,0.15,"",NA,NA,NA,"",NA,NA,43329,NA,NA,NA,NA,2016-10-15,51500,"","",NA,NA,NA
"4583",527086,527086,620707,2003,NA,2,3,0,3,NA,NA,NA,3446,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",1100,"Uptown Park","","Blvd","Unit","122","1100 Uptown Park Blvd UNIT 122","Houston","TX",77056,"","Residential","Condominium","",29.756469,-95.458333,NA,NA,NA,0,"",NA,NA,NA,"",NA,NA,1836218,NA,NA,NA,NA,2016-01-24,1673250,"","",NA,NA,NA
"4598",528654,528654,622325,1950,NA,2,1,0,1,NA,NA,NA,1072,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",5222,"Pomander","","Rd","","","5222 Pomander Rd","Houston","TX",77021,"","Residential","SingleFamily","",29.702965,-95.331455,NA,NA,5828,0.1338,"",NA,NA,NA,"",NA,NA,76928,NA,NA,NA,NA,2016-08-25,69500,"","",NA,NA,NA
"4601",528657,528657,622328,1950,NA,3,1,0,1,NA,NA,NA,1090,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",5208,"Nassau","","Rd","","","5208 Nassau Rd","Houston","TX",77021,"","Residential","SingleFamily","",29.702776,-95.332415,NA,NA,5768,0.1324,"",NA,NA,NA,"",NA,NA,77943,NA,NA,NA,NA,2016-08-01,70000,"","",NA,NA,NA
"4608",531740,531740,625583,1964,NA,3,2,0,2,NA,NA,NA,1811,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",8919,"Tanager","","St","","","8919 Tanager St","Houston","TX",77036,"","Residential","SingleFamily","",29.688633,-95.54135,NA,NA,7440,0.1708,"",NA,NA,NA,"",NA,NA,129414,NA,NA,NA,NA,2016-08-31,186200,"","",NA,NA,NA
"4609",531741,531741,625584,1968,NA,5,3,0,3,NA,NA,NA,2338,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",9026,"Jackwood","","St","","","9026 Jackwood St","Houston","TX",77036,"","Residential","SingleFamily","",29.687461,-95.543549,NA,NA,7680,0.1763,"",NA,NA,NA,"",NA,NA,128267,NA,NA,NA,NA,2016-07-25,249999,"","",NA,NA,NA
"4610",531742,531742,625585,1968,NA,3,2,0,2,NA,NA,NA,1696,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",9122,"Jackwood","","St","","","9122 Jackwood St","Houston","TX",77036,"","Residential","SingleFamily","",29.687447,-95.54496,NA,NA,7801,0.1791,"",NA,NA,NA,"",NA,NA,131206,NA,NA,NA,NA,2016-05-14,162900,"","",NA,NA,NA
"4649",540939,540939,635114,1965,NA,3,2,0,2,NA,NA,NA,1754,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",8815,"Edgemoor","","Dr","","","8815 Edgemoor Dr","Houston","TX",77036,"","Residential","SingleFamily","",29.702849,-95.539936,NA,NA,8650,0.1986,"",NA,NA,NA,"",NA,NA,132000,NA,NA,NA,NA,2016-10-10,155000,"","",NA,NA,NA
"4665",546127,546127,640534,2008,NA,4,2,0,2,NA,NA,NA,1333,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",13506,"Bright View","","Ln","","","13506 Bright View Ln","Houston","TX",77034,"","Residential","SingleFamily","",29.60451,-95.192714,NA,NA,5153,0.1183,"",NA,NA,NA,"",NA,NA,138193,NA,NA,NA,NA,2016-07-21,145000,"","",NA,NA,NA
"4723",553685,553685,648373,2010,NA,3,2,0,2,NA,NA,NA,1986,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",6514,"Brimridge","","Ln","","","6514 Brimridge Ln","Houston","TX",77048,"","Residential","SingleFamily","",29.605024,-95.308121,NA,NA,5571,0.1279,"",NA,NA,NA,"",NA,NA,165035,NA,NA,NA,NA,2016-06-22,169500,"","",NA,NA,NA
"4730",553693,553693,648397,2011,NA,4,2.5,1,2,NA,NA,NA,2628,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",6507,"Brimridge","","Ln","","","6507 Brimridge Ln","Houston","TX",77048,"","Residential","SingleFamily","",29.605434,-95.308547,NA,NA,5776,0.1326,"",NA,NA,NA,"",NA,NA,186774,NA,NA,NA,NA,2016-04-01,198000,"","",NA,NA,NA
"4740",555854,555854,650633,1940,NA,4,4,0,4,NA,NA,NA,2322,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",7924,"Ford","","St","","","7924 Ford St","Houston","TX",77012,"","Residential","Duplex","",29.725777,-95.28416,NA,NA,10001,0.2296,"",NA,NA,NA,"",NA,NA,124771,NA,NA,NA,NA,2016-10-04,180000,"","",NA,NA,NA
"4744",557870,557870,652716,1962,NA,2,2,0,2,NA,NA,NA,1144,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",10,"7229","","St","","C","7229 Beechnut St # 10C","Houston","TX",77074,"","Residential","Condominium","",29.690912,-95.512893,NA,NA,NA,0,"",NA,NA,NA,"",NA,NA,56391,NA,NA,NA,NA,2016-09-07,66000,"","",NA,NA,NA
"4752",557878,557878,652724,1962,NA,2,2,0,2,NA,NA,NA,1172,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",7047,"Bissonnet","","St","Apt","80","7047 Bissonnet St APT 80","Houston","TX",77074,"","Residential","Condominium","",29.686967,-95.506683,NA,NA,435,0.01,"",NA,NA,NA,"",NA,NA,28916,NA,NA,NA,NA,2016-03-18,65000,"","",NA,NA,NA
"4770",558099,558099,652960,1967,NA,4,2,0,2,NA,NA,NA,1630,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",955,"Richvale","","Ln","","","955 Richvale Ln","Houston","TX",77062,"","Residential","SingleFamily","",29.563425,-95.130437,NA,NA,7801,0.1791,"",NA,NA,NA,"",NA,NA,142842,NA,NA,NA,NA,2016-05-31,182000,"","",NA,NA,NA
"4779",558108,558108,652969,1970,NA,4,2,0,2,NA,NA,NA,1884,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",834,"Beachcomber","","Ln","","","834 Beachcomber Ln","Houston","TX",77062,"","Residential","SingleFamily","",29.563453,-95.134141,NA,NA,7801,0.1791,"",NA,NA,NA,"",NA,NA,140713,NA,NA,NA,NA,2016-06-02,152000,"","",NA,NA,NA
"4784",558113,558113,652974,1969,NA,3,2,0,2,NA,NA,NA,1662,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",715,"Beachcomber","","Ln","","","715 Beachcomber Ln","Houston","TX",77062,"","Residential","SingleFamily","",29.56192,-95.13807,NA,NA,7200,0.1653,"",NA,NA,NA,"",NA,NA,132160,NA,NA,NA,NA,2016-07-12,154000,"","",NA,NA,NA
"4789",558149,558149,653013,2007,NA,0,NA,NA,NA,NA,NA,NA,2856,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",5919,"Allison","","Rd","","","5919 Allison Rd","Houston","TX",77048,"","Residential","Duplex","",29.616677,-95.316156,NA,NA,5170,0.1187,"",NA,NA,NA,"",NA,NA,85000,NA,NA,NA,NA,2016-09-08,148000,"","",NA,NA,NA
"4804",561578,561578,656544,1979,NA,3,2,0,2,NA,NA,NA,1336,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",7410,"Weatherhill","","Ln","","","7410 Weatherhill Ln","Houston","TX",77041,"","Residential","SingleFamily","",29.885497,-95.614688,NA,NA,5776,0.1326,"",NA,NA,NA,"",NA,NA,95285,NA,NA,NA,NA,2016-10-14,134900,"","",NA,NA,NA
"4805",561579,561579,656545,2001,NA,3,2,0,2,NA,NA,NA,1458,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",7107,"Piney Meadow","","Ct","","","7107 Piney Meadow Ct","Houston","TX",77041,"","Residential","SingleFamily","",29.880679,-95.611528,NA,NA,6272,0.144,"",NA,NA,NA,"",NA,NA,126970,NA,NA,NA,NA,2016-10-18,140000,"","",NA,NA,NA
"4806",561580,561580,656546,1979,NA,3,2,0,2,NA,NA,NA,1356,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",7350,"Cornwall Bridge","","Ln","","","7350 Cornwall Bridge Ln","Houston","TX",77041,"","Residential","SingleFamily","",29.884936,-95.613018,NA,NA,5776,0.1326,"",NA,NA,NA,"",NA,NA,97018,NA,NA,NA,NA,2016-10-04,135000,"","",NA,NA,NA
"4823",562901,562901,657907,1984,NA,4,2.5,1,2,NA,NA,NA,2432,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",17054,"Cairnlassie","","St","","","17054 Cairnlassie St","Houston","TX",77084,"","Residential","SingleFamily","",29.847462,-95.664579,NA,NA,12601,0.2893,"",NA,NA,NA,"",NA,NA,142987,NA,NA,NA,NA,2016-07-14,180000,"","",NA,NA,NA
"4830",562908,562908,657914,1982,NA,3,2,0,2,NA,NA,NA,1792,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",16955,"Cairngale","","St","","","16955 Cairngale St","Houston","TX",77084,"","Residential","SingleFamily","",29.843576,-95.661781,NA,NA,6403,0.147,"",NA,NA,NA,"",NA,NA,121906,NA,NA,NA,NA,2016-05-17,145000,"","",NA,NA,NA
"4831",562909,562909,657915,1982,NA,3,2,0,2,NA,NA,NA,1758,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",16926,"Nevisway","","St","","","16926 Nevisway St","Houston","TX",77084,"","Residential","SingleFamily","",29.84329,-95.660419,NA,NA,6405,0.147,"",NA,NA,NA,"",NA,NA,116889,NA,NA,NA,NA,2016-09-19,150000,"","",NA,NA,NA
"4834",562912,562912,657918,1982,NA,3,2,0,2,NA,NA,NA,1263,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",4730,"Cairnlomond","","St","","","4730 Cairnlomond St","Houston","TX",77084,"","Residential","SingleFamily","",29.844378,-95.658763,NA,NA,6710,0.154,"",NA,NA,NA,"",NA,NA,112756,NA,NA,NA,NA,2016-03-28,137464,"","",NA,NA,NA
